Trace1,
Freq,,Amp,,
                   0,Hz,               -3.97, dBm,
              416595,Hz,               -4.62, dBm,
              833190,Hz,              -13.28, dBm,
             1249785,Hz,              -20.29, dBm,
             1666380,Hz,              -22.71, dBm,
             2082975,Hz,              -21.96, dBm,
             2499570,Hz,              -21.85, dBm,
             2916165,Hz,              -22.00, dBm,
             3332760,Hz,              -21.97, dBm,
             3749355,Hz,              -22.74, dBm,
             4165950,Hz,              -22.59, dBm,
             4582545,Hz,              -22.56, dBm,
             4999140,Hz,              -22.38, dBm,
             5415735,Hz,              -22.36, dBm,
             5832330,Hz,              -22.30, dBm,
             6248925,Hz,              -22.29, dBm,
             6665520,Hz,              -22.32, dBm,
             7082115,Hz,              -22.30, dBm,
             7498710,Hz,              -22.35, dBm,
             7915305,Hz,              -22.31, dBm,
             8331900,Hz,              -22.36, dBm,
             8748495,Hz,              -22.32, dBm,
             9165090,Hz,              -22.47, dBm,
             9581685,Hz,              -22.41, dBm,
             9998280,Hz,              -22.43, dBm,
            10414875,Hz,              -22.59, dBm,
            10831470,Hz,              -22.62, dBm,
            11248065,Hz,              -22.68, dBm,
            11664660,Hz,              -22.73, dBm,
            12081255,Hz,              -22.73, dBm,
            12497850,Hz,              -22.90, dBm,
            12914445,Hz,              -23.02, dBm,
            13331040,Hz,              -23.04, dBm,
            13747635,Hz,              -23.25, dBm,
            14164230,Hz,              -23.09, dBm,
            14580825,Hz,              -23.32, dBm,
            14997420,Hz,              -23.42, dBm,
            15414015,Hz,              -23.60, dBm,
            15830610,Hz,              -23.80, dBm,
            16247205,Hz,              -23.91, dBm,
            16663800,Hz,              -24.04, dBm,
            17080395,Hz,              -24.24, dBm,
            17496990,Hz,              -24.39, dBm,
            17913585,Hz,              -24.71, dBm,
            18330180,Hz,              -24.89, dBm,
            18746775,Hz,              -25.09, dBm,
            19163370,Hz,              -25.33, dBm,
            19579965,Hz,              -25.53, dBm,
            19996560,Hz,              -25.88, dBm,
            20413155,Hz,              -26.20, dBm,
            20829750,Hz,              -26.71, dBm,
