Trace1,
Freq,,Amp,,
                   0,Hz,               -1.83, dBm,
              414653,Hz,               -1.84, dBm,
              829306,Hz,              -11.18, dBm,
             1243959,Hz,              -18.13, dBm,
             1658612,Hz,              -20.72, dBm,
             2073265,Hz,              -19.90, dBm,
             2487918,Hz,              -19.83, dBm,
             2902571,Hz,              -19.93, dBm,
             3317224,Hz,              -19.85, dBm,
             3731877,Hz,              -20.69, dBm,
             4146530,Hz,              -20.63, dBm,
             4561183,Hz,              -20.48, dBm,
             4975836,Hz,              -20.38, dBm,
             5390489,Hz,              -20.23, dBm,
             5805142,Hz,              -20.22, dBm,
             6219795,Hz,              -20.19, dBm,
             6634448,Hz,              -20.19, dBm,
             7049101,Hz,              -20.21, dBm,
             7463754,Hz,              -20.19, dBm,
             7878407,Hz,              -20.21, dBm,
             8293060,Hz,              -20.21, dBm,
             8707713,Hz,              -20.27, dBm,
             9122366,Hz,              -20.35, dBm,
             9537019,Hz,              -20.40, dBm,
             9951672,Hz,              -20.46, dBm,
            10366325,Hz,              -20.49, dBm,
            10780978,Hz,              -20.53, dBm,
            11195631,Hz,              -20.60, dBm,
            11610284,Hz,              -20.64, dBm,
            12024937,Hz,              -20.69, dBm,
            12439590,Hz,              -20.81, dBm,
            12854243,Hz,              -20.87, dBm,
            13268896,Hz,              -21.03, dBm,
            13683549,Hz,              -21.10, dBm,
            14098202,Hz,              -21.08, dBm,
            14512855,Hz,              -21.21, dBm,
            14927508,Hz,              -21.40, dBm,
            15342161,Hz,              -21.48, dBm,
            15756814,Hz,              -21.72, dBm,
            16171467,Hz,              -21.80, dBm,
            16586120,Hz,              -21.89, dBm,
            17000773,Hz,              -22.10, dBm,
            17415426,Hz,              -22.40, dBm,
            17830079,Hz,              -22.40, dBm,
            18244732,Hz,              -22.65, dBm,
            18659385,Hz,              -22.91, dBm,
            19074038,Hz,              -23.20, dBm,
            19488691,Hz,              -23.35, dBm,
            19903344,Hz,              -23.80, dBm,
            20317997,Hz,              -24.09, dBm,
            20732650,Hz,              -24.36, dBm,
            21147303,Hz,              -24.79, dBm,
            21561956,Hz,              -25.35, dBm,
            21976609,Hz,              -25.66, dBm,
            22391262,Hz,              -26.27, dBm,
            22805915,Hz,              -26.88, dBm,
            23220568,Hz,              -27.66, dBm,
            23635221,Hz,              -28.45, dBm,
            24049874,Hz,              -29.02, dBm,
            24464527,Hz,              -30.13, dBm,
            24879180,Hz,              -30.94, dBm,
            25293833,Hz,              -32.25, dBm,
            25708486,Hz,              -33.74, dBm,
            26123139,Hz,              -36.03, dBm,
            26537792,Hz,              -38.80, dBm,
            26952445,Hz,              -41.59, dBm,
            27367098,Hz,              -44.90, dBm,
            27781751,Hz,              -41.67, dBm,
            28196404,Hz,              -37.48, dBm,
            28611057,Hz,              -34.52, dBm,
            29025710,Hz,              -32.99, dBm,
            29440363,Hz,              -31.74, dBm,
            29855016,Hz,              -29.97, dBm,
            30269669,Hz,              -29.29, dBm,
            30684322,Hz,              -28.17, dBm,
            31098975,Hz,              -27.25, dBm,
            31513628,Hz,              -26.43, dBm,
            31928281,Hz,              -25.83, dBm,
            32342934,Hz,              -25.31, dBm,
            32757587,Hz,              -24.80, dBm,
            33172240,Hz,              -24.36, dBm,
            33586893,Hz,              -23.89, dBm,
            34001546,Hz,              -23.46, dBm,
            34416199,Hz,              -23.12, dBm,
            34830852,Hz,              -22.77, dBm,
            35245505,Hz,              -22.55, dBm,
            35660158,Hz,              -22.17, dBm,
            36074811,Hz,              -22.10, dBm,
            36489464,Hz,              -21.79, dBm,
            36904117,Hz,              -21.63, dBm,
            37318770,Hz,              -21.35, dBm,
            37733423,Hz,              -21.29, dBm,
            38148076,Hz,              -21.11, dBm,
            38562729,Hz,              -21.00, dBm,
            38977382,Hz,              -20.90, dBm,
            39392035,Hz,              -20.82, dBm,
            39806688,Hz,              -20.64, dBm,
            40221341,Hz,              -20.54, dBm,
            40635994,Hz,              -20.50, dBm,
            41050647,Hz,              -20.39, dBm,
            41465300,Hz,              -20.33, dBm,
            41879953,Hz,              -20.29, dBm,
            42294606,Hz,              -20.25, dBm,
            42709259,Hz,              -20.16, dBm,
            43123912,Hz,              -20.17, dBm,
            43538565,Hz,              -20.10, dBm,
            43953218,Hz,              -20.09, dBm,
            44367871,Hz,              -20.03, dBm,
            44782524,Hz,              -20.02, dBm,
            45197177,Hz,              -20.03, dBm,
            45611830,Hz,              -19.97, dBm,
            46026483,Hz,              -20.04, dBm,
            46441136,Hz,              -20.04, dBm,
            46855789,Hz,              -20.01, dBm,
            47270442,Hz,              -20.02, dBm,
            47685095,Hz,              -20.00, dBm,
            48099748,Hz,              -20.00, dBm,
            48514401,Hz,              -19.95, dBm,
            48929054,Hz,              -20.00, dBm,
            49343707,Hz,              -19.96, dBm,
            49758360,Hz,              -19.99, dBm,
            50173013,Hz,              -19.96, dBm,
            50587666,Hz,              -19.98, dBm,
            51002319,Hz,              -20.02, dBm,
            51416972,Hz,              -20.10, dBm,
            51831625,Hz,              -20.14, dBm,
            52246278,Hz,              -20.24, dBm,
            52660931,Hz,              -20.32, dBm,
            53075584,Hz,              -20.45, dBm,
            53490237,Hz,              -20.47, dBm,
            53904890,Hz,              -20.71, dBm,
            54319543,Hz,              -20.76, dBm,
            54734196,Hz,              -20.62, dBm,
            55148849,Hz,              -20.61, dBm,
            55563502,Hz,              -20.48, dBm,
            55978155,Hz,              -20.40, dBm,
            56392808,Hz,              -20.32, dBm,
            56807461,Hz,              -20.27, dBm,
