Trace1,
Freq,,Amp,,
           133103613,Hz,              -20.33, dBm,
           133518266,Hz,              -20.41, dBm,
           133932919,Hz,              -20.39, dBm,
           134347572,Hz,              -20.38, dBm,
           134762225,Hz,              -20.55, dBm,
           135176878,Hz,              -20.63, dBm,
           135591531,Hz,              -20.64, dBm,
           136006184,Hz,              -20.74, dBm,
           136420837,Hz,              -20.79, dBm,
           136835490,Hz,              -20.89, dBm,
           137250143,Hz,              -20.95, dBm,
           137664796,Hz,              -21.07, dBm,
           138079449,Hz,              -21.18, dBm,
           138494102,Hz,              -21.29, dBm,
           138908755,Hz,              -21.37, dBm,
           139323408,Hz,              -21.54, dBm,
           139738061,Hz,              -21.70, dBm,
           140152714,Hz,              -21.86, dBm,
           140567367,Hz,              -21.94, dBm,
           140982020,Hz,              -22.22, dBm,
           141396673,Hz,              -22.44, dBm,
           141811326,Hz,              -22.54, dBm,
           142225979,Hz,              -22.84, dBm,
           142640632,Hz,              -23.23, dBm,
           143055285,Hz,              -23.62, dBm,
           143469938,Hz,              -23.93, dBm,
           143884591,Hz,              -24.21, dBm,
           144299244,Hz,              -24.53, dBm,
           144713897,Hz,              -24.88, dBm,
           145128550,Hz,              -25.21, dBm,
           145543203,Hz,              -25.37, dBm,
           145957856,Hz,              -25.45, dBm,
           146372509,Hz,              -25.74, dBm,
           146787162,Hz,              -25.82, dBm,
           147201815,Hz,              -26.08, dBm,
           147616468,Hz,              -26.05, dBm,
           148031121,Hz,              -26.36, dBm,
           148445774,Hz,              -26.38, dBm,
           148860427,Hz,              -26.70, dBm,
           149275080,Hz,              -26.65, dBm,
           149689733,Hz,              -27.03, dBm,
           150104386,Hz,              -27.28, dBm,
           150519039,Hz,              -27.54, dBm,
           150933692,Hz,              -27.95, dBm,
           151348345,Hz,              -28.35, dBm,
           151762998,Hz,              -29.16, dBm,
           152177651,Hz,              -30.33, dBm,
           152592304,Hz,              -31.86, dBm,
           153006957,Hz,              -32.61, dBm,
           153421610,Hz,              -32.94, dBm,
           153836263,Hz,              -31.85, dBm,
           154250916,Hz,              -31.13, dBm,
           154665569,Hz,              -30.82, dBm,
           155080222,Hz,              -30.27, dBm,
           155494875,Hz,              -30.10, dBm,
           155909528,Hz,              -30.23, dBm,
           156324181,Hz,              -30.05, dBm,
           156738834,Hz,              -29.80, dBm,
           157153487,Hz,              -29.35, dBm,
           157568140,Hz,              -28.84, dBm,
           157982793,Hz,              -28.32, dBm,
           158397446,Hz,              -27.97, dBm,
           158812099,Hz,              -27.30, dBm,
           159226752,Hz,              -26.98, dBm,
           159641405,Hz,              -26.64, dBm,
           160056058,Hz,              -26.18, dBm,
           160470711,Hz,              -26.11, dBm,
           160885364,Hz,              -26.01, dBm,
           161300017,Hz,              -25.89, dBm,
           161714670,Hz,              -25.76, dBm,
           162129323,Hz,              -25.73, dBm,
           162543976,Hz,              -25.51, dBm,
           162958629,Hz,              -25.31, dBm,
           163373282,Hz,              -24.97, dBm,
           163787935,Hz,              -24.73, dBm,
           164202588,Hz,              -24.45, dBm,
           164617241,Hz,              -24.20, dBm,
           165031894,Hz,              -23.93, dBm,
           165446547,Hz,              -23.59, dBm,
           165861200,Hz,              -23.43, dBm,
           166275853,Hz,              -23.19, dBm,
           166690506,Hz,              -22.88, dBm,
           167105159,Hz,              -22.72, dBm,
           167519812,Hz,              -22.61, dBm,
           167934465,Hz,              -22.38, dBm,
           168349118,Hz,              -22.12, dBm,
           168763771,Hz,              -22.10, dBm,
           169178424,Hz,              -21.91, dBm,
           169593077,Hz,              -21.79, dBm,
           170007730,Hz,              -21.64, dBm,
           170422383,Hz,              -21.65, dBm,
           170837036,Hz,              -21.60, dBm,
           171251689,Hz,              -21.40, dBm,
           171666342,Hz,              -21.35, dBm,
           172080995,Hz,              -21.24, dBm,
           172495648,Hz,              -21.20, dBm,
           172910301,Hz,              -21.13, dBm,
           173324954,Hz,              -21.13, dBm,
           173739607,Hz,              -21.09, dBm,
           174154260,Hz,              -21.01, dBm,
           174568913,Hz,              -20.93, dBm,
           174983566,Hz,              -20.98, dBm,
           175398219,Hz,              -20.91, dBm,
           175812872,Hz,              -20.84, dBm,
           176227525,Hz,              -20.84, dBm,
           176642178,Hz,              -20.89, dBm,
           177056831,Hz,              -20.79, dBm,
           177471484,Hz,              -20.75, dBm,
           177886137,Hz,              -20.73, dBm,
           178300790,Hz,              -20.73, dBm,
           178715443,Hz,              -20.76, dBm,
           179130096,Hz,              -20.73, dBm,
           179544749,Hz,              -20.70, dBm,
           179959402,Hz,              -19.75, dBm,
           180374055,Hz,              -19.69, dBm,
           180788708,Hz,              -19.72, dBm,
           181203361,Hz,              -19.75, dBm,
           181618014,Hz,              -19.75, dBm,
           182032667,Hz,              -19.78, dBm,
           182447320,Hz,              -19.75, dBm,
           182861973,Hz,              -19.86, dBm,
           183276626,Hz,              -19.83, dBm,
           183691279,Hz,              -19.82, dBm,
           184105932,Hz,              -19.89, dBm,
           184520585,Hz,              -19.91, dBm,
           184935238,Hz,              -19.95, dBm,
           185349891,Hz,              -19.93, dBm,
           185764544,Hz,              -19.98, dBm,
           186179197,Hz,              -19.98, dBm,
           186593850,Hz,              -20.04, dBm,
           187008503,Hz,              -20.07, dBm,
           187423156,Hz,              -20.08, dBm,
           187837809,Hz,              -20.10, dBm,
           188252462,Hz,              -20.09, dBm,
           188667115,Hz,              -20.18, dBm,
           189081768,Hz,              -20.28, dBm,
           189496421,Hz,              -20.30, dBm,
           189911074,Hz,              -20.30, dBm,
           190325727,Hz,              -20.39, dBm,
           190740380,Hz,              -20.45, dBm,
           191155033,Hz,              -20.45, dBm,
           191569686,Hz,              -20.54, dBm,
           191984339,Hz,              -20.61, dBm,
           192398992,Hz,              -20.74, dBm,
           192813645,Hz,              -20.78, dBm,
           193228298,Hz,              -20.83, dBm,
           193642951,Hz,              -20.89, dBm,
           194057604,Hz,              -21.02, dBm,
           194472257,Hz,              -20.98, dBm,
           194886910,Hz,              -21.12, dBm,
           195301563,Hz,              -21.16, dBm,
           195716216,Hz,              -21.27, dBm,
           196130869,Hz,              -21.45, dBm,
           196545522,Hz,              -21.53, dBm,
           196960175,Hz,              -21.60, dBm,
           197374828,Hz,              -21.73, dBm,
           197789481,Hz,              -21.94, dBm,
           198204134,Hz,              -22.00, dBm,
           198618787,Hz,              -22.20, dBm,
           199033440,Hz,              -22.33, dBm,
           199448093,Hz,              -22.48, dBm,
           199862746,Hz,              -22.67, dBm,
           200277399,Hz,              -22.98, dBm,
           200692052,Hz,              -23.10, dBm,
           201106705,Hz,              -23.40, dBm,
           201521358,Hz,              -23.54, dBm,
           201936011,Hz,              -23.84, dBm,
           202350664,Hz,              -24.14, dBm,
           202765317,Hz,              -24.48, dBm,
           203179970,Hz,              -24.79, dBm,
           203594623,Hz,              -25.26, dBm,
           204009276,Hz,              -25.64, dBm,
           204423929,Hz,              -25.98, dBm,
           204838582,Hz,              -26.39, dBm,
           205253235,Hz,              -26.90, dBm,
           205667888,Hz,              -27.31, dBm,
           206082541,Hz,              -27.87, dBm,
           206497194,Hz,              -28.29, dBm,
           206911847,Hz,              -28.93, dBm,
           207326500,Hz,              -29.23, dBm,
           207741153,Hz,              -29.42, dBm,
           208155806,Hz,              -30.32, dBm,
           208570459,Hz,              -30.46, dBm,
           208985112,Hz,              -30.70, dBm,
           209399765,Hz,              -30.49, dBm,
           209814418,Hz,              -30.58, dBm,
           210229071,Hz,              -30.33, dBm,
           210643724,Hz,              -30.01, dBm,
           211058377,Hz,              -29.91, dBm,
           211473030,Hz,              -29.67, dBm,
           211887683,Hz,              -29.09, dBm,
           212302336,Hz,              -28.94, dBm,
           212716989,Hz,              -28.53, dBm,
           213131642,Hz,              -28.23, dBm,
           213546295,Hz,              -27.82, dBm,
           213960948,Hz,              -27.48, dBm,
           214375601,Hz,              -27.15, dBm,
           214790254,Hz,              -26.77, dBm,
           215204907,Hz,              -26.73, dBm,
           215619560,Hz,              -26.59, dBm,
           216034213,Hz,              -26.40, dBm,
           216448866,Hz,              -26.25, dBm,
           216863519,Hz,              -26.04, dBm,
           217278172,Hz,              -25.78, dBm,
           217692825,Hz,              -25.57, dBm,
           218107478,Hz,              -25.41, dBm,
           218522131,Hz,              -25.19, dBm,
           218936784,Hz,              -25.10, dBm,
           219351437,Hz,              -24.87, dBm,
           219766090,Hz,              -24.71, dBm,
           220180743,Hz,              -24.37, dBm,
           220595396,Hz,              -24.26, dBm,
           221010049,Hz,              -24.06, dBm,
           221424702,Hz,              -23.88, dBm,
           221839355,Hz,              -23.74, dBm,
           222254008,Hz,              -23.58, dBm,
           222668661,Hz,              -23.33, dBm,
           223083314,Hz,              -23.23, dBm,
           223497967,Hz,              -23.09, dBm,
           223912620,Hz,              -22.94, dBm,
           224327273,Hz,              -22.76, dBm,
           224741926,Hz,              -22.51, dBm,
           225156579,Hz,              -22.37, dBm,
           225571232,Hz,              -22.22, dBm,
           225985885,Hz,              -22.09, dBm,
           226400538,Hz,              -21.86, dBm,
           226815191,Hz,              -21.89, dBm,
           227229844,Hz,              -21.68, dBm,
           227644497,Hz,              -21.59, dBm,
           228059150,Hz,              -21.55, dBm,
           228473803,Hz,              -21.44, dBm,
           228888456,Hz,              -21.33, dBm,
           229303109,Hz,              -21.19, dBm,
           229717762,Hz,              -21.22, dBm,
           230132415,Hz,              -21.09, dBm,
           230547068,Hz,              -21.06, dBm,
           230961721,Hz,              -21.07, dBm,
           231376374,Hz,              -21.10, dBm,
           231791027,Hz,              -21.12, dBm,
           232205680,Hz,              -21.04, dBm,
           232620333,Hz,              -21.07, dBm,
           233034986,Hz,              -21.05, dBm,
           233449639,Hz,              -21.02, dBm,
           233864292,Hz,              -21.04, dBm,
           234278945,Hz,              -21.03, dBm,
           234693598,Hz,              -21.06, dBm,
