Trace1,
Freq,,Amp,,
                   0,Hz,               -1.86, dBm,
              414653,Hz,               -1.85, dBm,
              829306,Hz,              -11.18, dBm,
             1243959,Hz,              -18.21, dBm,
             1658612,Hz,              -20.76, dBm,
             2073265,Hz,              -19.88, dBm,
             2487918,Hz,              -19.78, dBm,
             2902571,Hz,              -19.98, dBm,
             3317224,Hz,              -19.86, dBm,
             3731877,Hz,              -20.61, dBm,
             4146530,Hz,              -20.55, dBm,
             4561183,Hz,              -20.38, dBm,
             4975836,Hz,              -20.31, dBm,
             5390489,Hz,              -20.29, dBm,
             5805142,Hz,              -20.23, dBm,
             6219795,Hz,              -20.24, dBm,
             6634448,Hz,              -20.19, dBm,
             7049101,Hz,              -20.21, dBm,
             7463754,Hz,              -20.21, dBm,
             7878407,Hz,              -20.22, dBm,
             8293060,Hz,              -20.24, dBm,
             8707713,Hz,              -20.25, dBm,
             9122366,Hz,              -20.34, dBm,
             9537019,Hz,              -20.32, dBm,
             9951672,Hz,              -20.40, dBm,
            10366325,Hz,              -20.49, dBm,
            10780978,Hz,              -20.48, dBm,
            11195631,Hz,              -20.59, dBm,
            11610284,Hz,              -20.67, dBm,
            12024937,Hz,              -20.68, dBm,
            12439590,Hz,              -20.82, dBm,
            12854243,Hz,              -20.89, dBm,
            13268896,Hz,              -21.02, dBm,
            13683549,Hz,              -21.09, dBm,
            14098202,Hz,              -21.13, dBm,
            14512855,Hz,              -21.23, dBm,
            14927508,Hz,              -21.38, dBm,
            15342161,Hz,              -21.50, dBm,
            15756814,Hz,              -21.68, dBm,
            16171467,Hz,              -21.83, dBm,
            16586120,Hz,              -22.01, dBm,
            17000773,Hz,              -22.08, dBm,
            17415426,Hz,              -22.37, dBm,
            17830079,Hz,              -22.52, dBm,
            18244732,Hz,              -22.80, dBm,
            18659385,Hz,              -23.01, dBm,
            19074038,Hz,              -23.21, dBm,
            19488691,Hz,              -23.44, dBm,
            19903344,Hz,              -23.72, dBm,
            20317997,Hz,              -24.05, dBm,
            20732650,Hz,              -24.50, dBm,
            21147303,Hz,              -24.90, dBm,
            21561956,Hz,              -25.36, dBm,
            21976609,Hz,              -25.68, dBm,
            22391262,Hz,              -26.31, dBm,
            22805915,Hz,              -26.85, dBm,
            23220568,Hz,              -27.76, dBm,
            23635221,Hz,              -28.50, dBm,
            24049874,Hz,              -29.37, dBm,
            24464527,Hz,              -29.71, dBm,
            24879180,Hz,              -31.03, dBm,
            25293833,Hz,              -31.71, dBm,
            25708486,Hz,              -33.75, dBm,
            26123139,Hz,              -35.96, dBm,
            26537792,Hz,              -38.90, dBm,
            26952445,Hz,              -42.42, dBm,
            27367098,Hz,              -45.64, dBm,
            27781751,Hz,              -41.03, dBm,
            28196404,Hz,              -37.22, dBm,
            28611057,Hz,              -34.47, dBm,
            29025710,Hz,              -32.63, dBm,
            29440363,Hz,              -31.18, dBm,
            29855016,Hz,              -30.08, dBm,
            30269669,Hz,              -29.09, dBm,
            30684322,Hz,              -28.15, dBm,
            31098975,Hz,              -27.13, dBm,
            31513628,Hz,              -26.40, dBm,
            31928281,Hz,              -25.82, dBm,
            32342934,Hz,              -25.30, dBm,
            32757587,Hz,              -24.84, dBm,
            33172240,Hz,              -24.19, dBm,
            33586893,Hz,              -23.86, dBm,
            34001546,Hz,              -23.39, dBm,
            34416199,Hz,              -23.14, dBm,
            34830852,Hz,              -22.81, dBm,
            35245505,Hz,              -22.44, dBm,
            35660158,Hz,              -22.22, dBm,
            36074811,Hz,              -22.13, dBm,
            36489464,Hz,              -21.86, dBm,
            36904117,Hz,              -21.57, dBm,
            37318770,Hz,              -21.38, dBm,
            37733423,Hz,              -21.27, dBm,
            38148076,Hz,              -21.17, dBm,
            38562729,Hz,              -21.04, dBm,
            38977382,Hz,              -20.87, dBm,
            39392035,Hz,              -20.77, dBm,
            39806688,Hz,              -20.67, dBm,
            40221341,Hz,              -20.53, dBm,
            40635994,Hz,              -20.50, dBm,
            41050647,Hz,              -20.35, dBm,
            41465300,Hz,              -20.34, dBm,
            41879953,Hz,              -20.28, dBm,
            42294606,Hz,              -20.25, dBm,
            42709259,Hz,              -20.11, dBm,
            43123912,Hz,              -20.08, dBm,
            43538565,Hz,              -20.08, dBm,
            43953218,Hz,              -20.03, dBm,
            44367871,Hz,              -20.05, dBm,
            44782524,Hz,              -19.99, dBm,
            45197177,Hz,              -20.03, dBm,
            45611830,Hz,              -19.98, dBm,
            46026483,Hz,              -20.04, dBm,
            46441136,Hz,              -20.01, dBm,
            46855789,Hz,              -20.07, dBm,
            47270442,Hz,              -20.08, dBm,
            47685095,Hz,              -20.02, dBm,
            48099748,Hz,              -19.99, dBm,
            48514401,Hz,              -20.00, dBm,
            48929054,Hz,              -20.01, dBm,
            49343707,Hz,              -20.02, dBm,
            49758360,Hz,              -19.98, dBm,
            50173013,Hz,              -19.98, dBm,
            50587666,Hz,              -20.05, dBm,
            51002319,Hz,              -20.01, dBm,
            51416972,Hz,              -20.06, dBm,
            51831625,Hz,              -20.14, dBm,
            52246278,Hz,              -20.23, dBm,
            52660931,Hz,              -20.32, dBm,
            53075584,Hz,              -20.39, dBm,
            53490237,Hz,              -20.52, dBm,
            53904890,Hz,              -20.74, dBm,
            54319543,Hz,              -20.83, dBm,
            54734196,Hz,              -20.74, dBm,
            55148849,Hz,              -20.67, dBm,
            55563502,Hz,              -20.50, dBm,
            55978155,Hz,              -20.41, dBm,
            56392808,Hz,              -20.32, dBm,
            56807461,Hz,              -20.25, dBm,
            57222114,Hz,              -20.28, dBm,
            57636767,Hz,              -20.26, dBm,
            58051420,Hz,              -20.24, dBm,
            58466073,Hz,              -20.28, dBm,
            58880726,Hz,              -20.28, dBm,
            59295379,Hz,              -20.33, dBm,
            59710032,Hz,              -20.40, dBm,
            60124685,Hz,              -20.47, dBm,
            60539338,Hz,              -20.53, dBm,
            60953991,Hz,              -20.63, dBm,
            61368644,Hz,              -20.72, dBm,
            61783297,Hz,              -20.85, dBm,
            62197950,Hz,              -21.01, dBm,
            62612603,Hz,              -21.15, dBm,
            63027256,Hz,              -21.23, dBm,
            63441909,Hz,              -21.40, dBm,
            63856562,Hz,              -21.58, dBm,
            64271215,Hz,              -21.81, dBm,
            64685868,Hz,              -22.00, dBm,
            65100521,Hz,              -22.08, dBm,
            65515174,Hz,              -22.24, dBm,
            65929827,Hz,              -22.38, dBm,
            66344480,Hz,              -22.53, dBm,
            66759133,Hz,              -22.55, dBm,
            67173786,Hz,              -22.61, dBm,
            67588439,Hz,              -22.70, dBm,
            68003092,Hz,              -22.64, dBm,
            68417745,Hz,              -22.62, dBm,
            68832398,Hz,              -22.62, dBm,
            69247051,Hz,              -22.59, dBm,
            69661704,Hz,              -22.75, dBm,
            70076357,Hz,              -23.07, dBm,
            70491010,Hz,              -23.29, dBm,
            70905663,Hz,              -23.70, dBm,
            71320316,Hz,              -24.38, dBm,
            71734969,Hz,              -25.10, dBm,
            72149622,Hz,              -25.88, dBm,
            72564275,Hz,              -26.71, dBm,
            72978928,Hz,              -27.23, dBm,
            73393581,Hz,              -27.35, dBm,
            73808234,Hz,              -27.19, dBm,
            74222887,Hz,              -26.81, dBm,
            74637540,Hz,              -26.47, dBm,
            75052193,Hz,              -26.11, dBm,
            75466846,Hz,              -25.87, dBm,
            75881499,Hz,              -25.63, dBm,
            76296152,Hz,              -25.58, dBm,
            76710805,Hz,              -25.50, dBm,
            77125458,Hz,              -25.38, dBm,
            77540111,Hz,              -25.27, dBm,
            77954764,Hz,              -25.12, dBm,
            78369417,Hz,              -25.20, dBm,
            78784070,Hz,              -25.14, dBm,
            79198723,Hz,              -25.07, dBm,
            79613376,Hz,              -25.15, dBm,
            80028029,Hz,              -25.20, dBm,
            80442682,Hz,              -25.24, dBm,
            80857335,Hz,              -25.55, dBm,
            81271988,Hz,              -25.73, dBm,
            81686641,Hz,              -25.66, dBm,
            82101294,Hz,              -25.37, dBm,
            82515947,Hz,              -25.00, dBm,
            82930600,Hz,              -24.46, dBm,
            83345253,Hz,              -24.07, dBm,
            83759906,Hz,              -23.71, dBm,
            84174559,Hz,              -23.47, dBm,
            84589212,Hz,              -23.21, dBm,
            85003865,Hz,              -23.02, dBm,
            85418518,Hz,              -22.93, dBm,
            85833171,Hz,              -22.85, dBm,
            86247824,Hz,              -22.94, dBm,
            86662477,Hz,              -22.87, dBm,
            87077130,Hz,              -22.83, dBm,
            87491783,Hz,              -22.85, dBm,
            87906436,Hz,              -22.71, dBm,
            88321089,Hz,              -22.66, dBm,
            88735742,Hz,              -22.60, dBm,
            89150395,Hz,              -22.60, dBm,
            89565048,Hz,              -22.52, dBm,
            89979701,Hz,              -22.52, dBm,
            90394354,Hz,              -22.53, dBm,
            90809007,Hz,              -22.56, dBm,
            91223660,Hz,              -22.59, dBm,
            91638313,Hz,              -22.62, dBm,
            92052966,Hz,              -22.54, dBm,
            92467619,Hz,              -22.56, dBm,
            92882272,Hz,              -22.66, dBm,
            93296925,Hz,              -22.73, dBm,
            93711578,Hz,              -22.85, dBm,
            94126231,Hz,              -22.98, dBm,
            94540884,Hz,              -23.11, dBm,
            94955537,Hz,              -23.22, dBm,
            95370190,Hz,              -23.23, dBm,
            95784843,Hz,              -23.10, dBm,
            96199496,Hz,              -23.08, dBm,
            96614149,Hz,              -22.94, dBm,
            97028802,Hz,              -22.96, dBm,
            97443455,Hz,              -22.92, dBm,
            97858108,Hz,              -22.85, dBm,
            98272761,Hz,              -22.85, dBm,
            98687414,Hz,              -22.83, dBm,
